geoid,county,state,countystate,L_cc_heatscore,R_heat_worry
26143,Roscommon County,Michigan,"Roscommon County, Michigan",47.218,24.963
26145,Saginaw County,Michigan,"Saginaw County, Michigan",56.162,31.018
26147,St. Clair County,Michigan,"St. Clair County, Michigan",55.361,24.959
26149,St. Joseph County,Michigan,"St. Joseph County, Michigan",65.638,26.174
26151,Sanilac County,Michigan,"Sanilac County, Michigan",53.216,21.715
26153,Schoolcraft County,Michigan,"Schoolcraft County, Michigan",38.179,19.198
26155,Shiawassee County,Michigan,"Shiawassee County, Michigan",57.324,22.112
26157,Tuscola County,Michigan,"Tuscola County, Michigan",55.408,22.491
26159,Van Buren County,Michigan,"Van Buren County, Michigan",63.803,26.715
26161,Washtenaw County,Michigan,"Washtenaw County, Michigan",64.737,32.444
26163,Wayne County,Michigan,"Wayne County, Michigan",65.294,37.844
26165,Wexford County,Michigan,"Wexford County, Michigan",48.727,22.254
27001,Aitkin County,Minnesota,"Aitkin County, Minnesota",44.587,20.492
27003,Anoka County,Minnesota,"Anoka County, Minnesota",58.499,32.555
27005,Becker County,Minnesota,"Becker County, Minnesota",43.637,23.017
27007,Beltrami County,Minnesota,"Beltrami County, Minnesota",41.078,28.447
27009,Benton County,Minnesota,"Benton County, Minnesota",52.39,29.928
27011,Big Stone County,Minnesota,"Big Stone County, Minnesota",53.419,26.628
27013,Blue Earth County,Minnesota,"Blue Earth County, Minnesota",59.398,28.394
27015,Brown County,Minnesota,"Brown County, Minnesota",60.834,27.96
27017,Carlton County,Minnesota,"Carlton County, Minnesota",43.26,25.362
27019,Carver County,Minnesota,"Carver County, Minnesota",60.496,30.972
27021,Cass County,Minnesota,"Cass County, Minnesota",45.433,24.987
27023,Chippewa County,Minnesota,"Chippewa County, Minnesota",54.218,31.848
27025,Chisago County,Minnesota,"Chisago County, Minnesota",54.667,23.612
27027,Clay County,Minnesota,"Clay County, Minnesota",48.732,27.641
27029,Clearwater County,Minnesota,"Clearwater County, Minnesota",42.817,26.042
27031,Cook County,Minnesota,"Cook County, Minnesota",29.016,23.668
27033,Cottonwood County,Minnesota,"Cottonwood County, Minnesota",63.067,30.4
27035,Crow Wing County,Minnesota,"Crow Wing County, Minnesota",46.079,24.411
27037,Dakota County,Minnesota,"Dakota County, Minnesota",61.328,31.379
27039,Dodge County,Minnesota,"Dodge County, Minnesota",61.192,27.041
27041,Douglas County,Minnesota,"Douglas County, Minnesota",51.952,27.825
27043,Faribault County,Minnesota,"Faribault County, Minnesota",63.095,27.43
27045,Fillmore County,Minnesota,"Fillmore County, Minnesota",59.273,24.335
27047,Freeborn County,Minnesota,"Freeborn County, Minnesota",63.007,30.396
27049,Goodhue County,Minnesota,"Goodhue County, Minnesota",59.369,26.914
27051,Grant County,Minnesota,"Grant County, Minnesota",53.454,25.089
27053,Hennepin County,Minnesota,"Hennepin County, Minnesota",59.967,39.326
27055,Houston County,Minnesota,"Houston County, Minnesota",62.21,25.834
27057,Hubbard County,Minnesota,"Hubbard County, Minnesota",44.523,22.243
27059,Isanti County,Minnesota,"Isanti County, Minnesota",52.326,27.038
27061,Itasca County,Minnesota,"Itasca County, Minnesota",42.773,21.804
27063,Jackson County,Minnesota,"Jackson County, Minnesota",65.256,28.959
27065,Kanabec County,Minnesota,"Kanabec County, Minnesota",47.241,22.956
27067,Kandiyohi County,Minnesota,"Kandiyohi County, Minnesota",55.541,29.918
27069,Kittson County,Minnesota,"Kittson County, Minnesota",42.662,22.288
27071,Koochiching County,Minnesota,"Koochiching County, Minnesota",40.069,21.559
27073,Lac Qui Parle County,Minnesota,"Lac qui Parle County, Minnesota",54.681,27.175
27075,Lake County,Minnesota,"Lake County, Minnesota",37.661,21.059
27077,Lake of The Woods County,Minnesota,"Lake of the Woods County, Minnesota",40,21.879
27079,Le Sueur County,Minnesota,"Le Sueur County, Minnesota",58.298,26.865
27081,Lincoln County,Minnesota,"Lincoln County, Minnesota",54.833,24.955
27083,Lyon County,Minnesota,"Lyon County, Minnesota",58.693,33.497
27085,McLeod County,Minnesota,"McLeod County, Minnesota",57.957,27.906
27087,Mahnomen County,Minnesota,"Mahnomen County, Minnesota",43.642,30.799
27089,Marshall County,Minnesota,"Marshall County, Minnesota",44.227,21.348
27091,Martin County,Minnesota,"Martin County, Minnesota",63.906,27.28
27093,Meeker County,Minnesota,"Meeker County, Minnesota",58.165,28.111
27095,Mille Lacs County,Minnesota,"Mille Lacs County, Minnesota",49.139,24.983
27097,Morrison County,Minnesota,"Morrison County, Minnesota",51.916,24.794
27099,Mower County,Minnesota,"Mower County, Minnesota",62.935,29.435
27101,Murray County,Minnesota,"Murray County, Minnesota",58.518,25.587
27103,Nicollet County,Minnesota,"Nicollet County, Minnesota",59.549,30.183
27105,Nobles County,Minnesota,"Nobles County, Minnesota",60.96,33.497
27107,Norman County,Minnesota,"Norman County, Minnesota",48.077,24.82
27109,Olmsted County,Minnesota,"Olmsted County, Minnesota",61.272,32.222
27111,Otter Tail County,Minnesota,"Otter Tail County, Minnesota",47.869,21.579
27113,Pennington County,Minnesota,"Pennington County, Minnesota",44.009,22.803
27115,Pine County,Minnesota,"Pine County, Minnesota",45.446,25.102
27117,Pipestone County,Minnesota,"Pipestone County, Minnesota",55.896,29.143
27119,Polk County,Minnesota,"Polk County, Minnesota",45.803,25.293
27121,Pope County,Minnesota,"Pope County, Minnesota",51.287,26.158
27123,Ramsey County,Minnesota,"Ramsey County, Minnesota",61.69,39.22
27125,Red Lake County,Minnesota,"Red Lake County, Minnesota",44.723,22.595
27127,Redwood County,Minnesota,"Redwood County, Minnesota",58.184,30.026
27129,Renville County,Minnesota,"Renville County, Minnesota",56.245,29.673
27131,Rice County,Minnesota,"Rice County, Minnesota",56.405,31.914
27133,Rock County,Minnesota,"Rock County, Minnesota",60.054,28.385
27135,Roseau County,Minnesota,"Roseau County, Minnesota",40.293,23.225
27137,St. Louis County,Minnesota,"St. Louis County, Minnesota",39.908,22.774
27139,Scott County,Minnesota,"Scott County, Minnesota",61.317,35.633
27141,Sherburne County,Minnesota,"Sherburne County, Minnesota",54.379,28.14
27143,Sibley County,Minnesota,"Sibley County, Minnesota",59.018,27.73
27145,Stearns County,Minnesota,"Stearns County, Minnesota",54.557,26.825
27147,Steele County,Minnesota,"Steele County, Minnesota",62.634,30.766
27149,Stevens County,Minnesota,"Stevens County, Minnesota",52.21,29.833
27151,Swift County,Minnesota,"Swift County, Minnesota",53.44,28.421
27153,Todd County,Minnesota,"Todd County, Minnesota",49.807,25.515
27155,Traverse County,Minnesota,"Traverse County, Minnesota",52.775,28.085
27157,Wabasha County,Minnesota,"Wabasha County, Minnesota",60.398,27.509
27159,Wadena County,Minnesota,"Wadena County, Minnesota",47.039,26.47
27161,Waseca County,Minnesota,"Waseca County, Minnesota",60.222,28.616
27163,Washington County,Minnesota,"Washington County, Minnesota",61.988,31.547
27165,Watonwan County,Minnesota,"Watonwan County, Minnesota",61.119,33.625
27167,Wilkin County,Minnesota,"Wilkin County, Minnesota",52.253,26.825
27169,Winona County,Minnesota,"Winona County, Minnesota",62.649,27.026
27171,Wright County,Minnesota,"Wright County, Minnesota",56.364,24.655
27173,Yellow Medicine County,Minnesota,"Yellow Medicine County, Minnesota",55.495,29.486
28001,Adams County,Mississippi,"Adams County, Mississippi",96.981,47.38
28003,Alcorn County,Mississippi,"Alcorn County, Mississippi",92.047,41.013
28005,Amite County,Mississippi,"Amite County, Mississippi",95.344,43.502
28007,Attala County,Mississippi,"Attala County, Mississippi",94.861,47.833
28009,Benton County,Mississippi,"Benton County, Mississippi",92.498,41.289
28011,Bolivar County,Mississippi,"Bolivar County, Mississippi",98.903,53.896
28013,Calhoun County,Mississippi,"Calhoun County, Mississippi",92.886,42.268
28015,Carroll County,Mississippi,"Carroll County, Mississippi",95.839,41.445
28017,Chickasaw County,Mississippi,"Chickasaw County, Mississippi",93.014,46.768
28019,Choctaw County,Mississippi,"Choctaw County, Mississippi",93.811,42.296
28021,Claiborne County,Mississippi,"Claiborne County, Mississippi",95.581,53.213
28023,Clarke County,Mississippi,"Clarke County, Mississippi",95.093,44.272
28025,Clay County,Mississippi,"Clay County, Mississippi",94.865,46.8
28027,Coahoma County,Mississippi,"Coahoma County, Mississippi",98.01,53.091
28029,Copiah County,Mississippi,"Copiah County, Mississippi",97.251,47.485
28031,Covington County,Mississippi,"Covington County, Mississippi",95.892,42.267
28033,Desoto County,Mississippi,"DeSoto County, Mississippi",97.135,42.077
28035,Forrest County,Mississippi,"Forrest County, Mississippi",98.69,52.106
28037,Franklin County,Mississippi,"Franklin County, Mississippi",95.73,41.383
28039,George County,Mississippi,"George County, Mississippi",96.987,41.509
28041,Greene County,Mississippi,"Greene County, Mississippi",96.639,46.439
28043,Grenada County,Mississippi,"Grenada County, Mississippi",94.98,47.696
28045,Hancock County,Mississippi,"Hancock County, Mississippi",93.189,43.302
28047,Harrison County,Mississippi,"Harrison County, Mississippi",95.738,47.831
28049,Hinds County,Mississippi,"Hinds County, Mississippi",98.951,57.419
28051,Holmes County,Mississippi,"Holmes County, Mississippi",96.019,53.513
28053,Humphreys County,Mississippi,"Humphreys County, Mississippi",98.976,54.352
28055,Issaquena County,Mississippi,"Issaquena County, Mississippi",98.974,50.065
28057,Itawamba County,Mississippi,"Itawamba County, Mississippi",93.891,39.513
28059,Jackson County,Mississippi,"Jackson County, Mississippi",95.279,47.705
28061,Jasper County,Mississippi,"Jasper County, Mississippi",95.108,47.893
28063,Jefferson County,Mississippi,"Jefferson County, Mississippi",96.139,53.583
28065,Jefferson Davis County,Mississippi,"Jefferson Davis County, Mississippi",95.714,43.103
28067,Jones County,Mississippi,"Jones County, Mississippi",95.446,44.589
28069,Kemper County,Mississippi,"Kemper County, Mississippi",95.225,49.238
28071,Lafayette County,Mississippi,"Lafayette County, Mississippi",93.041,47.943
28073,Lamar County,Mississippi,"Lamar County, Mississippi",98.583,47.432
28075,Lauderdale County,Mississippi,"Lauderdale County, Mississippi",95.045,50.644
28077,Lawrence County,Mississippi,"Lawrence County, Mississippi",95.916,44.222
28079,Leake County,Mississippi,"Leake County, Mississippi",96.027,50.035
28081,Lee County,Mississippi,"Lee County, Mississippi",94.725,45.419
28083,Leflore County,Mississippi,"Leflore County, Mississippi",98.2,57.26
28085,Lincoln County,Mississippi,"Lincoln County, Mississippi",94.918,42.397
28087,Lowndes County,Mississippi,"Lowndes County, Mississippi",93.738,50.976
28089,Madison County,Mississippi,"Madison County, Mississippi",98.249,51.007
28091,Marion County,Mississippi,"Marion County, Mississippi",97.653,48.036
28093,Marshall County,Mississippi,"Marshall County, Mississippi",92.476,42.581
28095,Monroe County,Mississippi,"Monroe County, Mississippi",95.768,43.415
28097,Montgomery County,Mississippi,"Montgomery County, Mississippi",93.605,45.039
28099,Neshoba County,Mississippi,"Neshoba County, Mississippi",95.818,49.146
28101,Newton County,Mississippi,"Newton County, Mississippi",94.914,44.596
28103,Noxubee County,Mississippi,"Noxubee County, Mississippi",95.111,53.77
28105,Oktibbeha County,Mississippi,"Oktibbeha County, Mississippi",94.045,51.519
28107,Panola County,Mississippi,"Panola County, Mississippi",93.948,45.049
28109,Pearl River County,Mississippi,"Pearl River County, Mississippi",95.866,42.764
28111,Perry County,Mississippi,"Perry County, Mississippi",96.568,44.371
28113,Pike County,Mississippi,"Pike County, Mississippi",95.09,50.263
28115,Pontotoc County,Mississippi,"Pontotoc County, Mississippi",94.231,43.222
28117,Prentiss County,Mississippi,"Prentiss County, Mississippi",92.204,44.149
28119,Quitman County,Mississippi,"Quitman County, Mississippi",97.18,51.086
28121,Rankin County,Mississippi,"Rankin County, Mississippi",97.966,46.423
28123,Scott County,Mississippi,"Scott County, Mississippi",95.417,46.314
28125,Sharkey County,Mississippi,"Sharkey County, Mississippi",99,53.97
28127,Simpson County,Mississippi,"Simpson County, Mississippi",94.605,42.763
28129,Smith County,Mississippi,"Smith County, Mississippi",95.278,41.126
28131,Stone County,Mississippi,"Stone County, Mississippi",96.081,45.719
28133,Sunflower County,Mississippi,"Sunflower County, Mississippi",99,55.736
28135,Tallahatchie County,Mississippi,"Tallahatchie County, Mississippi",96.382,50.343
28137,Tate County,Mississippi,"Tate County, Mississippi",94.053,41.802
28139,Tippah County,Mississippi,"Tippah County, Mississippi",93.101,40.756
28141,Tishomingo County,Mississippi,"Tishomingo County, Mississippi",92.036,38.048
28143,Tunica County,Mississippi,"Tunica County, Mississippi",97.096,52.954
28145,Union County,Mississippi,"Union County, Mississippi",94.709,43.158
28147,Walthall County,Mississippi,"Walthall County, Mississippi",96.927,46.537
28149,Warren County,Mississippi,"Warren County, Mississippi",98,49.45
28151,Washington County,Mississippi,"Washington County, Mississippi",99,56.3
28153,Wayne County,Mississippi,"Wayne County, Mississippi",95.081,47.559
28155,Webster County,Mississippi,"Webster County, Mississippi",93.145,40.581
